Unnamed: 0,label,text
336,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%80%81%E6%9D%A5%E7%9A%84%E9%9D%9E%E5%B8%B8%E5%BF%AB%EF%BC%8C%E9%A5%AE%E6%96%99%E9%83%BD%E9%9D%9E%E5%B8%B8%E7%9A%84%E4%B8%8D%E9%94%99%E5%91%A6%EF%BC%8C%E8%B6%85%E7%BA%A7%E5%96%9C%E6%AC%A2 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
337,1,"The taste is very strong, and you can also change to the pudding you don't like. It's very flexible. I like it."
338,1,It doesn't feel good at the store
339,1,"Super fast, very delicious, cool"
340,1,OK OK
341,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%BE%88%E6%A3%92%EF%BC%81%E5%A4%AA%E5%BF%AB%E4%BA%86 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
342,1,"Fast delivery, very good"
343,1,Cookies are delicious
344,1,Super super good
345,1,"Very punctual! Very good taste, Da Ai Coco Marut"
346,1,"Very fast, thank you for the food deliveryman, thank you"
347,1,"Very good, didn't give it!"
348,1,Rock salt cheese is delicious
349,1,It's delicious ~ don't need to buy it outside~
350,1,"It's raining, thanks to the delivery staff"
351,1,"Very good, hard-working deliveryman"
352,1,"Very fast, OK"
353,1,Liked for many years. very good.
354,1,Thank you for the delivery staff. You can still drink happy lemons at home on rainy days
355,1,"The food is delicious, the delivery speed and attitude are great"
356,1,This meal order was a great pleasure!
357,1,fine! It will be settled next time! Thank you for your hard meal delivery guy
358,1,"There is so little rice! It's not enough for me, a girl! Boiled beef is still delicious!"
359,1,Thank you guys for your hard work! Very fast
360,1,"The food was delicious, but the fried rice was given a little bit less this time."
361,1,"The courier service is very good, and the meal is still hot and delicious. Good dishes."
362,1,"There are very few rice, so if you know, order two more bowls. The delivery chef is great"
363,1,"The potatoes are very well stewed, suitable for the elderly, thank you"
364,1,"The speed is much faster than expected, the dishes are good"
365,1,"There are fewer and fewer spicy chickens. ,! ! ! ! !"
366,1,The delivery guy is so fast and the food is delicious
367,1,"Delicious, delicious, the roast duck in Jiangshancheng is really delicious"
368,1,"Very good, very good, tastes good"
369,1,"The dish is a bit spicy, the amount is very good and the amount is large. Taste is pretty good."
370,1,"Very good attitude, very efficient, very good"
371,1,"The amount is very large every time! Super good, delicious"
372,1,"The food is delivered very quickly, but why don’t you have tableware? Eat it with your hands? Fortunately, the food delivery chef gave two pairs of Baidu tableware."
373,1,"Baidu Knight is so fast! And the service attitude is super good~~ The food in Jiangshancheng has always been delicious, and it is very convenient to takeout after leaving!"
374,1,The spicy hot pot is really delicious.
375,1,great. . soon. . Very delicious
376,1,"His food is delicious, and he will always be given requests. The delivery speed is very fast."
377,1,"Thank you for your hard work, the food is still hot. Thank you on this cold day!"
378,1,"Very delicious, the dishes taste very good, and they are satisfied with the requirements."
379,1,"After ordering three dishes, the master brought six boxes, which were very large. Qianye tofu and cabbage were a little salty, the fish-flavored shredded pork was just salty and light, the taste was very good, clean and hygienic, I didn’t expect it to be so good, and I even gave me a few hawthorns, hoping that the quality will be maintained and I will come back again."
380,1,"It tastes good, so I recommend you to choose."
381,1,"Passionate service, efficient delivery, very satisfied"
382,1,"Taste is good, very particular, private tofu is delicious"
383,1,One problem is that there are too many lunch boxes. no need
384,1,"I have eaten near my home for many years, and the roast duck is awesome."
385,1,"The food is fast, the dishes are still hot. The service is good"
386,1,"Very good. I used to eat in the store, but now it's convenient"
387,1,"Not bad, tastes good! The speed is OK"
388,1,"Great, the second time I ordered the meal"
389,1,"The meatballs are very tender, and I also added a bag of water to remove the silk yam. Haha, it's so thoughtful"
390,1,It will be delicious soon and will continue to support it
391,1,"Not bad, thanks to Baidu Knight!"
392,1,"This restaurant is so good with Baidu Takeout, the cooking speed is fast, and the delivery speed is fast. The whole family is very satisfied. They ordered four dishes, including Kung Pao chicken, fish-flavored shredded pork, sauce-fried eggplant, and sour and sour potato shredded potatoes. The shredded potatoes are noodles and are quite delicious. The other dishes taste good. After eating more bowls of rice, it is so satisfying to have such an effect as a delivery! Will come again!"
393,1,The speed is very fast and the taste of the dish is good! good!
394,1,"The spicy content of Maoxue is just right, the ingredients are very sufficient, and the cost-effectiveness is higher than that of Meizhou."
395,1,The baby loves to eat Dutch beans very sweet
396,1,"I bought it the second time, it's pretty good, continue to do it later"
397,1,"Very delicious, fast delivery, come again next time"
398,1,The delivery guy is awesome and very responsible!
399,1,"Very good, keep going!"
400,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%91%B3%E9%81%93%E5%BE%88%E6%A3%92%E5%95%8A (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
401,1,The delivery master is very fast and has a good attitude.
402,1,"Baidu takeaway is super fast, some dishes are gone, I changed it"
403,1,"Baidu takeaway, like it. , the dishes are good, please pay attention to the packaging."
404,1,"Baidu takeaway, like it. , The store’s packaging needs to be improved, it’s all spilled! ! !"
405,1,"The store is great, and the knights are great, thank you for your hard work, I will order it next time."
406,1,The delivery guy is very cute. Few meals. zz
407,1,"Delicious and the service is good, which meets my needs"
408,1,Fast delivery speed and good service attitude
409,1,"Very good service, you guys"
410,1,"Thank you, Knight, thank you for your hard work~~"
411,1,"Not bad, convenient, very delicious"
412,1,"The taste of that soup is really unacceptable, and the others are fine, but the taste is quite good."
413,1,"The first time I have chicken rice, it’s super delicious! The meal delivery is also super fast!"
414,1,Is there no green bamboo shoots in the ribs chicken? Put some next time
415,1,"The soup is very good, the meal is very fast, great"
416,1,"The food was pretty good, I'll order something else in the future"
417,1,"Ordered for my girlfriend, it tastes great."
418,1,The chicken soup is salty and cannot be eaten!
419,1,"Not very delicious, slightly spicy but not spicy at all"
420,1,It was sprinkled and tasted good.
421,1,"Not bad, tastes pretty good. Worth a thumbs up."
422,1,"One box of rice was missing, only three boxes of rice were sent, and I ordered four boxes"
423,1,"The express delivery was good, the pork rib rice and chicken rice were all meat, and the taste was good, and the soup was bibimbap, so a girl couldn't eat one."
424,1,It's very fragrant and delicious~ but there are a lot of broken bones in the ribs.
425,1,Ten more words! ? OK OK OK OK OK OK OK
426,1,Not spicy at all
427,1,"Taste is great, service is fast, worth owning"
428,1,"I like braised chicken, it tastes great"
429,1,"Taste good, fast delivery speed! Very good and great"
430,1,"Well, it tastes delicious. The braised chicken is really delicious. I like this taste, it's great"
431,1,The card is delivered very quickly Thank you
432,1,"Satisfied, very good, delicious food"
433,1,"The taste is very good, but unfortunately the amount of Yoshinoya has not been too large"
434,1,"Soon, very good, order frequently, thank you master"
435,1,"Really good, cheap, affordable, and the most satisfying one"
436,1,"Good quality and cheap, very good, thank you."
437,1,Thank you for your hard work in this cold weather! thank you! The rice is delicious!
438,1,"The taste is average, but the service and the meals are of great quality!"
439,1,"The food was hot when it arrived! It’s fast and good, it’s so hard in the cold weather, thank you!"
440,1,The rice was a little hard and a little cold.
441,1,"Baidu Knight is great, fast and good"
442,1,Very delicious and will come!!!
443,1,"Good stuff, not suitable for Sichuan people"
444,1,"Very delicious. Very fast, too. Very good service attitude"
445,1,"The delivery was like a rocket, it was too fast. The delivery guy is very enthusiastic. Very satisfied"
446,1,"The delivery is very fast, the person in charge, and enthusiastic!"
447,1,"Not bad, I bought it for the second time, I like it very much"
448,1,The service and taste are good
449,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%9C%8B%E7%9D%80%E4%B8%8D%E9%94%99%EF%BC%8C%E9%A5%AD%E9%87%8F%E4%B9%9F%E8%BF%98%E5%8F%AF%E4%BB%A5%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
450,1,"Delivered quickly, thank you delivery staff, the dishes are also good"
451,1,"It was indeed very fast, and the food was good, cheaper than Yoshinoya. OK OK OK OK."
452,1,Attentive service. Very considerate. I like.
453,1,"The delivery speed is very fast, very good"
454,1,The delivery guy delivered it very timely and had a good service attitude. Give me a thumbs up!
455,1,"Baidu Knight is fast and the dishes are good, so it should be upgraded"
456,1,"Baidu Knight is very fast and the dishes are very good, and it seems to have been upgraded"
457,1,"Salt chicken is too unauthentic, not delicious, the meal is good"
458,1,"The delivery is fast, and the master's attitude is very good. Thank you very much for Baidu Takeaway!"
459,1,"The Knight is very attentive and quick to like one, the meal is good enough"
460,1,"Too affordable, good taste, good"
461,1,"The courier is very good, please like it"
462,1,"Very good taste is lighter, but I gave me a box of pickled vegetables, which is pretty good"
463,1,"Very good, the meals are very sufficient"
464,1,"It's so fast, it's arrived in 20 minutes, and it tastes good"
465,1,"Very fast, like a quick guy"
466,1,very good! The delivery guy is very powerful! ! !
467,1,"Thank you for your hard work as the food delivery staff, the food is delicious, continue to buy"
468,1,"Thank you for your hard work, the dishes are good too"
469,1,"All are meat, some are dry, there is really a lot of meat, just add more soup, it tastes pretty good, I also sent an instant coffee"
470,1,"It's very fast, it's arrived in less than 20 minutes, and the stuff is also very good, like it!"
471,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%80%81%E9%A4%90%E5%BF%AB%EF%BC%8C%E5%91%B3%E9%81%93%E5%8F%AF%E4%BB%A5%E3%80%82%E5%A6%82%E6%9E%9C%E6%9C%89%E6%BB%A1%E5%87%8F%E5%B0%B1%E6%9B%B4%E5%A5%BD%E4%BA%86%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
472,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%80%9F%E5%BA%A6%E5%BE%88%E5%BF%AB%EF%BC%8C%E4%B8%9C%E8%A5%BF%E4%B9%9F%E4%B8%8D%E9%94%99%EF%BC%8C%E8%B5%9E%E4%B8%80%E4%B8%8B (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
473,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%A5%BD%E8%AF%84%E4%B8%80%E4%B8%AA%E3%80%82%E5%B9%B2%E5%98%9B%E9%9D%9E%E8%A6%8110%E5%AD%97%E4%BB%A5%E4%B8%8A%EF%BC%81%EF%BC%81%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
474,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%80%81%E9%A4%90%E7%9A%84%E5%93%A5%E5%93%A5%E5%A5%BD%E5%BF%AB%E5%91%80%EF%BC%8C%E6%80%81%E5%BA%A6%E8%B6%85%E5%A5%BD%EF%BC%8C%E8%BF%99%E5%A4%A7%E5%86%B7%E5%A4%A9%E7%9A%84%E7%9C%9F%E6%98%AF%E8%BE%9B%E8%8B%A6%E4%BA%86 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
475,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%91%B3%E9%81%93%E5%BE%88%E5%A5%BD%EF%BC%8C%E7%B1%B3%E9%A5%AD%E8%BD%AF%E7%A1%AC%E4%B9%9F%E5%88%9A%E5%88%9A%E5%A5%BD%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
476,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%BF%AB%E9%80%92%E5%B8%88%E5%82%85%E5%BE%88%E5%A5%BD%EF%BC%8C%E9%A5%AD%E4%B9%9F%E4%B8%8D%E9%94%99%EF%BC%8C%E5%91%B3%E9%81%93%E4%B8%8D%E9%94%99%EF%BC%8C%E5%B0%A4%E5%85%B6%E9%87%8F%E4%B9%9F%E8%B6%B3%EF%BC%8C%E9%82%A3%E7%B1%B3%E9%A5%AD%E7%BB%99%E7%9A%84%EF%BC%8C%E9%83%BD%E5%90%83%E4%B8%8D%E4%BA%86%EF%BC%8C%E5%A4%AA%E5%B0%91%E8%A7%81%E4%BA%86 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
477,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%BE%88%E5%A5%BD%E5%90%83%EF%BC%8C%E9%87%8F%E5%A4%A7%E3%80%82%E5%BF%AB%E9%80%92%E5%B0%8F%E5%93%A5%EF%BC%8C%E6%9C%8D%E5%8A%A1%E4%B8%80%E6%B5%81%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
478,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%BE%88%E5%A5%BD%EF%BC%81%E4%BB%BD%E9%87%8F%E5%BE%88%E8%B6%B3%EF%BC%8C%E9%A6%99%E5%B9%B2%E5%9B%9E%E9%94%85%E8%82%89%E9%87%8C%E7%9A%84%E8%90%9D%E5%8D%9C%E5%B9%B2%E5%BE%88%E5%A5%BD%E5%90%83%EF%BC%8C%E6%AF%8F%E4%BB%BD%E9%A5%AD%E8%BF%98%E9%80%81%E4%BA%86%E5%92%96%E5%95%A1%EF%BC%8C%E8%B0%A2%E8%B0%A2%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
